molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail
-1.0,10,가동,712.0,136,131,110.0,112.0,331.0,54.0,219.0,168.0,140.0,189.0,458.0,706.0,29.0,A,23,8573,0.0
-1.0,259,가동,733.0,123,198,110.0,112.0,331.0,48.0,158.0,163.0,127.0,184.0,152.0,718.0,35.0,A,6,8412,0.0
43.0,279,가동,729.0,118,121,110.0,112.0,330.0,51.0,199.0,184.0,195.0,301.0,366.0,700.0,31.0,A,23,8917,0.0
-1.0,305,가동,714.0,121,123,110.0,112.0,331.0,52.0,229.0,194.0,163.0,211.0,574.0,710.0,30.0,A,23,8573,0.0
69.0,231,가동,708.0,141,176,115.0,117.0,325.0,48.0,244.0,161.0,232.0,186.0,482.0,685.0,32.0,A,23,8600,0.0
90.0,224,가동,713.0,119,121,110.0,112.0,330.0,49.0,196.0,184.0,194.0,299.0,361.0,695.0,31.0,A,23,8917,0.0
44.0,86,가동,731.0,133,133,100.0,102.0,332.0,49.0,171.0,122.0,245.0,300.0,487.0,705.0,32.0,A,23,8722,0.0
-1.0,229,가동,707.6027529582226,118,121,140.0,145.0,333.0,49.0,183.0,143.0,157.0,113.0,522.0,711.0,35.0,A,23,8412,0.0
49.0,216,가동,731.0,118,121,105.0,106.0,324.0,53.0,120.0,179.0,202.0,199.0,375.0,660.0,32.0,A,23,8722,0.0
37.0,165,가동,731.0,118,122,110.0,112.0,330.0,50.0,179.0,124.0,196.0,274.0,493.0,705.0,37.0,A,23,8722,0.0
40.0,11,가동,709.0,119,122,110.0,112.0,334.0,54.0,151.0,137.0,126.0,122.0,500.0,696.0,33.0,A,23,8412,0.0
44.0,161,가동,721.0,121,124,110.0,112.0,330.0,51.0,179.0,166.0,276.0,201.0,484.0,699.0,38.0,A,23,8722,0.0
69.0,270,가동,729.0,116,119,109.0,112.0,332.0,49.0,228.0,172.0,242.0,170.0,578.0,706.0,30.0,A,23,8917,0.0
37.0,162,가동,718.0,119,119,110.0,112.0,330.0,52.0,180.0,129.0,186.0,275.0,460.0,704.0,38.0,A,23,8722,0.0
-1.0,22,가동,711.0,123,122,110.0,112.0,331.0,50.0,102.0,167.0,245.0,140.0,484.0,711.0,29.0,A,23,8917,0.0
50.0,233,가동,721.0,118,119,110.0,112.0,330.0,50.0,179.0,128.0,184.0,273.0,458.0,705.0,38.0,A,23,8722,0.0
-1.0,107,가동,731.0,119,120,110.0,113.0,331.0,51.0,241.0,200.0,216.0,213.0,564.0,709.0,31.0,A,23,8573,0.0
-1.0,68,가동,707.6027529582226,119,121,140.0,144.0,333.0,53.0,177.0,145.0,167.0,114.0,505.0,700.0,35.0,A,23,8412,0.0
-1.0,34,가동,729.0,122,122,100.0,101.0,332.0,54.0,158.0,148.0,210.0,190.0,508.0,718.0,34.0,A,23,8412,0.0
-1.0,80,가동,709.0,117,240,140.0,167.0,333.0,40.0,173.0,146.0,158.0,297.0,516.0,697.0,35.0,A,23,8412,0.0
52.0,281,가동,731.0,119,122,110.0,112.0,329.0,58.0,205.0,190.0,276.0,189.0,466.0,700.0,31.0,A,23,8917,0.0
-1.0,124,가동,709.0,115,118,140.0,144.0,333.0,51.0,161.0,181.0,166.0,139.0,479.0,714.0,33.0,A,23,8412,0.0
-1.0,120,가동,732.0,120,122,110.0,112.0,319.0,53.0,215.0,137.0,130.0,212.0,406.0,732.0,34.0,A,6,8412,0.0
-1.0,5,가동,733.0,120,118,110.0,112.0,151.0,50.0,195.0,125.0,84.0,164.0,318.0,704.0,28.0,D,6,8412,1.0
40.0,296,가동,731.0,116,118,110.0,112.0,329.0,54.0,188.0,185.0,263.0,185.0,433.0,704.0,32.0,A,23,8917,0.0
83.0,37,가동,722.0,116,117,110.0,112.0,322.0,55.0,179.0,177.0,259.0,180.0,436.0,703.0,29.0,A,23,8917,0.0
72.0,19,가동,729.0,129,121,110.0,112.0,330.0,44.0,165.0,119.0,164.0,252.0,479.0,703.0,30.0,A,23,8722,0.0
-1.0,168,가동,713.0,118,120,110.0,112.0,332.0,56.0,102.0,183.0,254.0,145.0,481.0,712.0,32.0,A,23,8917,0.0
-1.0,46,가동,699.0,116,117,110.0,112.0,331.0,51.0,102.0,153.0,227.0,136.0,481.0,698.0,31.0,A,23,8917,0.0
63.0,107,가동,711.0,120,123,110.0,112.0,333.0,49.0,113.0,81.0,92.0,140.0,486.0,688.0,29.0,A,23,8412,0.0
96.0,227,가동,718.0,119,122,110.0,112.0,330.0,47.0,192.0,184.0,260.0,182.0,448.0,700.0,30.0,A,23,8917,0.0
-1.0,4,가동,712.0,118,118,110.0,112.0,163.0,53.0,102.0,110.0,151.0,113.0,498.0,698.0,28.0,A,23,8917,1.0
60.0,245,가동,719.0,120,120,110.0,112.0,330.0,49.0,178.0,124.0,182.0,273.0,457.0,703.0,38.0,A,23,8722,0.0
-1.0,19,가동,707.6027529582226,117,120,140.0,145.0,334.0,47.0,182.0,140.0,165.0,144.0,510.0,689.0,30.0,A,23,8412,0.0
-1.0,292,가동,731.0,117,120,100.0,102.0,332.0,49.0,141.0,159.0,216.0,195.0,500.0,711.0,32.0,A,3,8412,0.0
60.0,247,가동,729.0,125,127,110.0,112.0,329.0,53.0,197.0,185.0,261.0,178.0,416.0,704.0,29.0,A,23,8917,0.0
96.0,87,가동,701.0,118,121,110.0,113.0,333.0,53.0,158.0,133.0,161.0,143.0,477.0,716.0,32.0,A,23,8412,0.0
-1.0,174,가동,732.0,116,117,110.0,112.0,321.0,54.0,223.0,120.0,127.0,209.0,193.0,712.0,32.0,A,6,8412,0.0
-1.0,101,가동,709.0,126,123,110.0,112.0,331.0,57.0,231.0,203.0,231.0,212.0,477.0,703.0,32.0,A,23,8573,0.0
-1.0,36,가동,729.0,135,122,110.0,112.0,331.0,54.0,189.0,162.0,186.0,183.0,469.0,711.0,30.0,A,23,8573,0.0
-1.0,161,가동,698.0,128,127,110.0,112.0,330.0,55.0,102.0,163.0,231.0,144.0,480.0,701.0,31.0,A,23,8917,0.0
-1.0,240,가동,729.0,121,124,110.0,112.0,331.0,54.0,232.0,193.0,208.0,206.0,546.0,710.0,33.0,A,23,8573,0.0
67.0,210,가동,729.0,122,122,110.0,112.0,330.0,42.0,165.0,121.0,167.0,221.0,480.0,700.0,30.0,A,23,8722,0.0
-1.0,44,가동,731.0,118,120,110.0,112.0,327.0,50.0,223.0,151.0,127.0,217.0,191.0,698.0,34.0,A,6,8412,0.0
0.0,188,가동,722.3088325058462,130,134,110.0,113.0,333.0,49.0,156.0,132.0,162.0,144.0,473.0,714.0,32.0,A,23,8412,0.0
-1.0,314,가동,720.0,115,116,110.0,112.0,330.0,52.0,102.0,177.0,240.0,147.0,470.0,708.0,34.0,A,23,8917,0.0
-1.0,308,가동,712.0,118,119,110.0,112.0,330.0,54.0,102.0,181.0,228.0,149.0,480.0,715.0,33.0,A,23,8917,0.0
-1.0,151,가동,712.0,126,121,110.0,114.0,333.0,52.0,213.0,201.0,180.0,263.0,476.0,710.0,33.0,A,3,8917,0.0
82.0,169,가동,718.0,115,118,110.0,112.0,329.0,50.0,188.0,185.0,265.0,185.0,431.0,699.0,32.0,A,23,8917,0.0
70.0,195,가동,726.0,118,120,109.0,112.0,329.0,45.0,239.0,180.0,253.0,178.0,590.0,703.0,32.0,A,23,8722,0.0
-1.0,183,가동,731.0,118,117,110.0,112.0,327.0,49.0,202.0,176.0,134.0,258.0,162.0,719.0,34.0,A,23,8412,0.0
-1.0,19,가동,729.0,115,121,100.0,101.0,327.0,48.0,135.0,130.0,174.0,166.0,490.0,697.0,32.0,A,3,8412,0.0
16.0,109,가동,721.0,120,120,104.0,112.0,331.0,53.0,178.0,125.0,184.0,272.0,472.0,706.0,38.0,A,23,8722,0.0
-1.0,70,가동,730.0,123,122,110.0,112.0,332.0,55.0,234.0,194.0,210.0,201.0,537.0,699.0,31.0,A,23,8573,0.0
97.0,26,가동,708.0,130,121,110.0,112.0,331.0,40.0,151.0,123.0,255.0,157.0,465.0,696.0,31.0,A,23,8722,0.0
60.0,196,가동,731.0,115,152,110.0,112.0,329.0,51.0,170.0,181.0,252.0,175.0,417.0,696.0,31.0,A,23,8917,0.0
100.0,101,가동,693.0,119,122,110.0,112.0,329.0,46.0,199.0,184.0,267.0,181.0,437.0,703.0,32.0,A,23,8917,0.0
60.0,297,가동,731.0,116,118,110.0,112.0,330.0,54.0,186.0,184.0,264.0,184.0,436.0,705.0,33.0,A,23,8917,0.0
45.0,113,가동,730.0,119,122,110.0,113.0,330.0,48.0,174.0,117.0,177.0,262.0,476.0,707.0,37.0,A,23,8722,0.0
43.0,133,가동,729.0,119,80,110.0,112.0,329.0,50.0,195.0,184.0,261.0,181.0,418.0,700.0,31.0,A,23,8917,0.0
81.0,168,가동,724.0,119,121,105.0,107.0,324.0,46.0,204.0,183.0,213.0,253.0,472.0,689.0,31.0,A,23,8722,0.0
23.0,219,가동,719.0,117,119,110.0,112.0,330.0,51.0,179.0,125.0,272.0,201.0,486.0,695.0,38.0,A,23,8722,0.0
46.0,13,가동,716.0,118,119,110.0,112.0,331.0,49.0,164.0,125.0,290.0,171.0,472.0,706.0,28.0,A,23,8722,0.0
-1.0,200,가동,714.0,123,122,110.0,112.0,331.0,53.0,230.0,196.0,160.0,211.0,580.0,703.0,32.0,A,23,8573,0.0
-1.0,98,가동,713.0,117,118,110.0,112.0,331.0,56.0,102.0,174.0,231.0,148.0,478.0,715.0,32.0,A,23,8917,0.0
54.0,142,가동,709.0,115,119,110.0,112.0,333.0,51.0,150.0,132.0,162.0,144.0,468.0,689.0,32.0,A,23,8412,0.0
-1.0,229,가동,731.0,131,118,110.0,115.0,330.0,50.0,238.0,209.0,236.0,216.0,481.0,698.0,33.0,A,23,8573,0.0
-1.0,41,가동,730.0,116,116,110.0,113.0,320.0,50.0,224.0,147.0,126.0,218.0,175.0,727.0,35.0,A,6,8412,0.0
-1.0,85,가동,730.0,115,115,110.0,113.0,321.0,55.0,226.0,126.0,131.0,214.0,378.0,726.0,34.0,A,6,8412,0.0
63.0,119,가동,728.0,125,121,105.0,145.0,331.0,41.0,196.0,136.0,157.0,202.0,530.0,682.0,29.0,A,23,8917,0.0
89.0,71,가동,697.0,117,120,110.0,112.0,329.0,48.0,197.0,182.0,263.0,178.0,432.0,702.0,32.0,A,23,8917,0.0
18.0,159,가동,720.0,121,122,110.0,111.0,330.0,49.0,178.0,130.0,368.0,209.0,482.0,706.0,35.0,A,23,8722,0.0
-1.0,2,가동,731.0,118,116,100.0,101.0,154.0,49.0,130.0,137.0,93.0,126.0,478.0,710.0,27.0,D,3,8412,1.0
39.0,186,가동,732.0,115,117,110.0,112.0,330.0,54.0,185.0,182.0,266.0,181.0,424.0,704.0,32.0,A,23,8917,0.0
95.0,115,가동,703.0,115,117,110.0,112.0,329.0,46.0,184.0,182.0,262.0,180.0,421.0,703.0,31.0,A,23,8917,0.0
-1.0,66,가동,731.0,120,120,110.0,112.0,323.0,54.0,223.0,119.0,114.0,203.0,174.0,715.0,31.0,A,6,8412,0.0
-1.0,82,가동,731.0,114,116,110.0,112.0,157.0,49.0,190.0,123.0,72.0,146.0,124.0,710.0,32.0,D,6,8412,1.0
38.0,189,가동,709.0,117,124,115.0,117.0,324.0,52.0,284.0,178.0,263.0,214.0,499.0,692.0,31.0,A,23,8600,0.0
-1.0,206,가동,712.0,121,122,110.0,113.0,331.0,51.0,236.0,199.0,165.0,223.0,475.0,706.0,33.0,A,23,8573,0.0
-1.0,85,가동,732.0,126,119,100.0,102.0,324.0,50.0,267.0,157.0,208.0,194.0,574.0,699.0,35.0,A,23,8412,0.0
38.0,256,가동,720.0,121,123,110.0,112.0,330.0,48.0,180.0,158.0,276.0,202.0,486.0,698.0,39.0,A,23,8722,0.0
-1.0,32,가동,731.0,119,123,100.0,103.0,330.0,50.0,172.0,105.0,158.0,141.0,497.0,709.0,34.0,A,3,8917,0.0
-1.0,246,가동,731.0,120,122,110.0,112.0,329.0,55.0,273.0,118.0,220.0,206.0,477.0,707.0,27.0,A,23,8573,0.0
-1.0,108,가동,709.0,121,124,110.0,112.0,331.0,55.0,226.0,192.0,98.0,200.0,560.0,705.0,32.0,A,23,8573,0.0
60.0,158,가동,731.0,115,118,110.0,112.0,329.0,44.0,186.0,183.0,268.0,181.0,438.0,704.0,32.0,A,23,8917,0.0
30.0,47,가동,731.0,125,128,105.0,107.0,325.0,51.0,201.0,174.0,224.0,258.0,478.0,689.0,32.0,A,23,8722,0.0
38.0,281,가동,728.0,76,119,99.0,101.0,331.0,45.0,234.0,181.0,255.0,163.0,511.0,706.0,34.0,D,23,8722,1.0
-1.0,291,가동,729.0,118,120,109.0,112.0,332.0,51.0,245.0,195.0,214.0,211.0,579.0,716.0,32.0,A,23,8573,0.0
91.0,162,가동,719.0,117,119,110.0,112.0,329.0,51.0,187.0,182.0,254.0,177.0,409.0,700.0,29.0,A,23,8917,0.0
-1.0,93,가동,709.0,118,121,140.0,144.0,333.0,52.0,203.0,144.0,167.0,245.0,511.0,702.0,30.0,A,23,8412,0.0
-1.0,303,가동,713.0,115,115,110.0,112.0,332.0,53.0,102.0,187.0,257.0,150.0,481.0,717.0,33.0,A,23,8917,0.0
79.0,100,가동,709.0,118,121,110.0,112.0,333.0,48.0,158.0,139.0,129.0,118.0,475.0,706.0,33.0,A,23,8412,0.0
58.0,225,가동,728.0,123,123,110.0,111.0,329.0,55.0,103.0,182.0,187.0,286.0,369.0,697.0,32.0,A,23,8917,0.0
-1.0,23,가동,730.0,120,121,110.0,112.0,331.0,56.0,229.0,170.0,215.0,193.0,479.0,705.0,29.0,A,23,8573,0.0
69.0,11,가동,727.0,122,123,110.0,112.0,329.0,42.0,162.0,163.0,166.0,255.0,340.0,703.0,27.0,A,23,8917,0.0
56.0,36,가동,728.0,119,121,110.0,112.0,329.0,51.0,138.0,169.0,211.0,157.0,409.0,700.0,30.0,D,23,8917,1.0
87.0,123,가동,727.0,123,123,100.0,101.0,330.0,45.0,165.0,118.0,167.0,261.0,492.0,705.0,29.0,A,23,8722,0.0
46.0,32,가동,729.0,127,128,109.0,112.0,330.0,45.0,142.0,74.0,162.0,206.0,515.0,707.0,36.0,A,23,8722,0.0
-1.0,200,가동,709.0,118,118,110.0,112.0,330.0,54.0,102.0,182.0,228.0,148.0,476.0,699.0,34.0,A,23,8917,0.0
-1.0,63,가동,731.0,125,126,100.0,101.0,332.0,48.0,242.0,147.0,200.0,178.0,480.0,714.0,33.0,A,3,8917,0.0
61.0,59,가동,730.0,122,123,100.0,101.0,331.0,46.0,161.0,117.0,162.0,252.0,491.0,705.0,30.0,A,23,8722,0.0
27.0,45,가동,729.0,123,124,104.0,109.0,325.0,53.0,207.0,183.0,215.0,263.0,448.0,693.0,33.0,A,23,8722,0.0
89.0,42,가동,707.0,122,123,110.0,111.0,330.0,47.0,183.0,173.0,179.0,280.0,355.0,701.0,29.0,A,23,8917,0.0
55.0,167,가동,728.0,129,129,110.0,112.0,330.0,49.0,168.0,123.0,173.0,260.0,481.0,704.0,31.0,A,23,8722,0.0
-1.0,147,가동,733.0,120,122,100.0,102.0,332.0,50.0,267.0,161.0,211.0,198.0,510.0,704.0,35.0,A,23,8412,0.0
-1.0,278,가동,710.0,117,120,110.0,112.0,331.0,54.0,102.0,189.0,257.0,150.0,483.0,715.0,33.0,A,23,8917,0.0
-1.0,241,가동,733.0,156,122,110.0,112.0,331.0,56.0,227.0,201.0,226.0,207.0,478.0,711.0,33.0,A,23,8573,0.0
-1.0,203,가동,730.0,118,118,99.0,101.0,324.0,50.0,276.0,161.0,209.0,198.0,569.0,715.0,33.0,A,23,8412,0.0
86.0,184,가동,716.0,122,127,104.0,107.0,324.0,49.0,197.0,167.0,202.0,245.0,521.0,689.0,32.0,A,23,8722,0.0
49.0,138,가동,728.0,128,140,104.0,107.0,325.0,44.0,186.0,144.0,198.0,197.0,446.0,688.0,34.0,A,23,8722,0.0
77.0,12,가동,722.0,120,121,110.0,112.0,331.0,49.0,159.0,129.0,283.0,165.0,467.0,708.0,30.0,A,23,8722,0.0
-1.0,296,가동,731.0,113,115,110.0,112.0,323.0,51.0,228.0,163.0,132.0,213.0,172.0,705.0,36.0,A,6,8412,0.0
-1.0,96,가동,731.0,201,120,100.0,102.0,326.0,46.0,222.0,154.0,207.0,176.0,474.0,695.0,32.0,A,3,8917,0.0
-1.0,154,가동,732.0,119,121,110.0,112.0,330.0,56.0,241.0,206.0,228.0,216.0,482.0,716.0,33.0,A,23,8573,0.0
53.0,170,가동,729.0,122,123,100.0,101.0,332.0,49.0,172.0,119.0,240.0,293.0,488.0,708.0,32.0,A,23,8722,0.0
-1.0,99,가동,729.0,116,117,110.0,112.0,323.0,50.0,219.0,158.0,130.0,213.0,181.0,724.0,33.0,A,6,8412,0.0
88.0,213,가동,713.0,117,119,110.0,112.0,329.0,51.0,191.0,184.0,257.0,180.0,423.0,701.0,31.0,A,23,8917,0.0
-1.0,84,가동,733.0,200,118,110.0,112.0,325.0,53.0,212.0,189.0,214.0,193.0,470.0,720.0,30.0,A,23,8573,0.0
-1.0,153,가동,710.0,140,119,110.0,114.0,331.0,53.0,224.0,188.0,162.0,203.0,473.0,706.0,33.0,A,23,8573,0.0
-1.0,36,가동,710.0,126,123,110.0,112.0,331.0,55.0,228.0,192.0,96.0,207.0,573.0,714.0,31.0,A,23,8573,0.0
88.0,307,가동,710.0,119,126,110.0,112.0,334.0,44.0,157.0,131.0,160.0,143.0,472.0,695.0,29.0,A,23,8412,0.0
87.0,114,가동,712.0,114,117,110.0,112.0,329.0,48.0,173.0,177.0,246.0,175.0,418.0,701.0,29.0,A,23,8917,0.0
-1.0,97,가동,710.0,121,122,110.0,112.0,332.0,51.0,102.0,177.0,224.0,148.0,482.0,702.0,34.0,A,23,8917,0.0
86.0,167,가동,724.0,119,121,110.0,112.0,330.0,44.0,213.0,192.0,292.0,191.0,481.0,700.0,29.0,A,23,8917,0.0
74.0,24,가동,731.0,119,127,105.0,106.0,325.0,50.0,117.0,177.0,197.0,187.0,376.0,654.0,31.0,A,23,8722,0.0
76.0,237,가동,729.0,119,119,100.0,101.0,330.0,44.0,246.0,181.0,263.0,165.0,523.0,698.0,34.0,A,23,8722,0.0
-1.0,189,가동,713.0,123,202,110.0,112.0,331.0,44.0,99.0,145.0,198.0,130.0,455.0,705.0,34.0,A,23,8917,0.0
-1.0,241,가동,712.0,123,123,110.0,112.0,332.0,53.0,235.0,201.0,105.0,213.0,534.0,706.0,32.0,A,23,8573,0.0
96.0,212,가동,704.0,114,117,110.0,112.0,329.0,48.0,185.0,182.0,266.0,180.0,421.0,703.0,31.0,A,23,8917,0.0
50.0,260,가동,729.0,122,125,110.0,112.0,329.0,53.0,191.0,183.0,252.0,178.0,408.0,703.0,30.0,A,23,8917,0.0
75.0,46,가동,711.0,117,124,110.0,239.0,333.0,36.0,109.0,143.0,131.0,182.0,490.0,716.0,35.0,A,23,8412,1.0
52.0,165,가동,729.0,117,119,100.0,101.0,330.0,47.0,237.0,180.0,257.0,166.0,580.0,701.0,31.0,A,23,8722,0.0
-1.0,128,가동,713.0,123,123,110.0,112.0,331.0,53.0,230.0,196.0,160.0,209.0,576.0,711.0,30.0,A,23,8573,0.0
96.0,122,가동,707.0,117,133,110.0,112.0,329.0,42.0,197.0,185.0,266.0,179.0,434.0,703.0,31.0,A,23,8917,0.0
100.0,248,가동,716.0,115,118,110.0,112.0,329.0,48.0,184.0,182.0,261.0,182.0,440.0,695.0,33.0,A,23,8917,0.0
74.0,130,가동,721.0,121,123,110.0,112.0,331.0,47.0,175.0,123.0,302.0,186.0,471.0,707.0,38.0,A,23,8722,0.0
29.0,311,가동,730.0,119,122,110.0,112.0,330.0,49.0,169.0,119.0,226.0,283.0,479.0,705.0,35.0,A,23,8722,0.0
40.0,60,가동,719.0,125,122,110.0,111.0,330.0,51.0,173.0,124.0,184.0,258.0,481.0,700.0,36.0,A,23,8722,0.0
58.0,205,가동,719.0,121,130,110.0,112.0,331.0,47.0,173.0,128.0,299.0,184.0,463.0,706.0,39.0,A,23,8722,0.0
-1.0,273,가동,707.6027529582226,141,122,140.0,144.0,333.0,46.0,182.0,145.0,165.0,244.0,508.0,706.0,40.0,A,23,8412,0.0
80.0,192,가동,699.0,119,120,110.0,112.0,330.0,49.0,172.0,128.0,350.0,189.0,474.0,707.0,36.0,A,23,8722,0.0
-1.0,249,가동,731.0,116,119,100.0,101.0,331.0,50.0,127.0,158.0,215.0,197.0,485.0,696.0,35.0,A,3,8917,0.0
35.0,301,가동,729.0,121,121,110.0,112.0,329.0,55.0,206.0,189.0,280.0,190.0,489.0,699.0,30.0,A,23,8917,0.0
-1.0,102,가동,709.0,120,120,110.0,113.0,330.0,51.0,103.0,178.0,230.0,148.0,476.0,708.0,33.0,A,23,8917,0.0
59.0,74,가동,709.0,153,130,110.0,112.0,333.0,52.0,156.0,149.0,159.0,141.0,465.0,681.0,32.0,A,23,8412,0.0
93.0,240,가동,698.0,120,124,110.0,112.0,333.0,50.0,111.0,78.0,92.0,143.0,484.0,687.0,29.0,A,23,8412,0.0
49.0,234,가동,730.0,116,118,110.0,112.0,329.0,51.0,180.0,180.0,255.0,180.0,434.0,700.0,32.0,A,23,8917,0.0
-1.0,277,가동,711.0,118,118,110.0,112.0,331.0,53.0,102.0,191.0,257.0,151.0,483.0,714.0,33.0,A,23,8917,0.0
95.0,154,가동,706.0,118,121,110.0,112.0,329.0,46.0,204.0,191.0,277.0,187.0,598.0,699.0,30.0,A,23,8917,0.0
29.0,197,가동,732.0,122,123,100.0,102.0,331.0,47.0,176.0,122.0,251.0,308.0,492.0,701.0,31.0,A,23,8722,0.0
-1.0,188,가동,731.0,123,124,110.0,112.0,320.0,55.0,208.0,127.0,130.0,208.0,420.0,695.0,34.0,A,6,8412,0.0
-1.0,258,가동,707.6027529582226,119,121,140.0,143.0,333.0,52.0,183.0,149.0,170.0,166.0,511.0,684.0,37.0,A,23,8412,0.0
44.0,245,가동,731.0,126,121,105.0,107.0,324.0,51.0,206.0,187.0,223.0,266.0,468.0,689.0,33.0,A,23,8722,0.0
-1.0,235,가동,731.0,116,117,110.0,112.0,332.0,56.0,223.0,160.0,135.0,217.0,160.0,724.0,35.0,A,6,8412,0.0
58.0,132,가동,731.0,119,121,110.0,112.0,329.0,51.0,204.0,185.0,197.0,310.0,345.0,699.0,30.0,A,23,8917,0.0
94.0,41,가동,724.0,119,120,105.0,107.0,324.0,45.0,205.0,179.0,216.0,255.0,555.0,679.0,34.0,A,23,8722,0.0
-1.0,273,가동,713.0,118,119,110.0,113.0,331.0,45.0,236.0,204.0,166.0,222.0,478.0,707.0,33.0,A,23,8573,0.0
79.0,243,가동,723.0,156,122,105.0,107.0,325.0,49.0,204.0,178.0,213.0,247.0,562.0,684.0,34.0,A,23,8722,0.0
-1.0,117,가동,729.0,121,121,110.0,111.0,313.0,53.0,207.0,158.0,128.0,202.0,389.0,717.0,33.0,A,6,8412,0.0
74.0,223,가동,726.0,122,122,100.0,102.0,331.0,42.0,175.0,124.0,180.0,267.0,506.0,703.0,31.0,A,23,8722,0.0
46.0,84,가동,711.0,119,122,110.0,112.0,333.0,49.0,161.0,138.0,128.0,143.0,499.0,716.0,33.0,A,23,8412,0.0
-1.0,97,가동,730.0,120,120,100.0,102.0,331.0,49.0,235.0,153.0,207.0,183.0,482.0,705.0,32.0,A,3,8917,0.0
64.0,239,가동,730.0,138,123,100.0,101.0,331.0,45.0,164.0,121.0,166.0,258.0,496.0,706.0,32.0,A,23,8722,0.0
-1.0,273,가동,732.0,115,118,100.0,102.0,327.0,51.0,130.0,158.0,215.0,195.0,497.0,714.0,32.0,A,3,8412,0.0
43.0,262,가동,719.0,124,149,110.0,112.0,331.0,50.0,165.0,124.0,289.0,175.0,460.0,703.0,37.0,A,23,8722,0.0
57.0,116,가동,730.0,119,120,110.0,112.0,328.0,51.0,197.0,183.0,258.0,179.0,431.0,702.0,31.0,A,23,8917,0.0
-1.0,208,가동,714.0,121,122,110.0,112.0,332.0,54.0,230.0,195.0,165.0,212.0,474.0,703.0,30.0,A,23,8573,0.0
-1.0,98,가동,733.0,119,119,110.0,112.0,320.0,55.0,224.0,157.0,135.0,217.0,177.0,721.0,35.0,A,6,8412,0.0
81.0,29,가동,713.0,119,122,110.0,112.0,330.0,42.0,177.0,123.0,261.0,295.0,498.0,706.0,36.0,A,23,8722,0.0
-1.0,236,가동,709.0,118,119,110.0,112.0,331.0,52.0,102.0,149.0,201.0,137.0,506.0,709.0,34.0,A,23,8917,0.0
-1.0,150,가동,731.0,119,127,110.0,112.0,316.0,55.0,193.0,140.0,96.0,175.0,361.0,692.0,31.0,A,6,8412,0.0
83.0,295,가동,728.0,177,126,105.0,133.0,324.0,41.0,193.0,167.0,201.0,232.0,445.0,693.0,33.0,A,23,8722,0.0
61.0,313,가동,728.0,125,124,105.0,107.0,324.0,53.0,208.0,185.0,224.0,264.0,557.0,690.0,34.0,A,23,8722,0.0
88.0,11,가동,720.0,119,120,110.0,112.0,330.0,46.0,163.0,124.0,162.0,243.0,441.0,707.0,33.0,A,23,8722,0.0
-1.0,89,가동,707.6027529582226,121,123,140.0,143.0,333.0,54.0,178.0,146.0,169.0,118.0,508.0,662.0,35.0,A,23,8412,0.0
-1.0,247,가동,730.0,113,117,110.0,112.0,333.0,51.0,219.0,176.0,130.0,247.0,154.0,718.0,35.0,A,23,8412,0.0
-1.0,31,가동,713.0,135,159,110.0,112.0,331.0,49.0,182.0,145.0,124.0,170.0,471.0,701.0,30.0,A,23,8573,0.0
49.0,222,가동,709.0,117,126,110.0,114.0,333.0,48.0,161.0,130.0,162.0,143.0,474.0,708.0,32.0,A,23,8412,0.0
85.0,47,가동,698.0,119,122,110.0,112.0,333.0,45.0,159.0,129.0,126.0,138.0,499.0,689.0,33.0,A,23,8412,0.0
-1.0,259,가동,732.0,119,124,110.0,113.0,330.0,52.0,234.0,200.0,222.0,209.0,488.0,715.0,32.0,A,23,8573,0.0
49.0,138,가동,730.0,118,121,110.0,112.0,329.0,51.0,205.0,189.0,276.0,187.0,448.0,695.0,31.0,A,23,8917,0.0
50.0,78,가동,728.0,116,118,110.0,112.0,329.0,52.0,185.0,181.0,261.0,183.0,437.0,703.0,33.0,A,23,8917,0.0
92.0,91,가동,702.0,122,123,110.0,112.0,330.0,44.0,176.0,122.0,260.0,295.0,472.0,704.0,42.0,A,23,8722,0.0
93.0,304,가동,723.0,120,121,110.0,112.0,329.0,48.0,197.0,186.0,265.0,185.0,460.0,702.0,30.0,A,23,8917,0.0
81.0,51,가동,713.0,122,123,110.0,111.0,330.0,49.0,184.0,175.0,181.0,285.0,357.0,698.0,29.0,A,23,8917,0.0
-1.0,198,가동,728.0,157,123,100.0,101.0,332.0,52.0,242.0,158.0,186.0,190.0,496.0,705.0,35.0,A,23,8412,0.0
-1.0,38,가동,709.0,77,125,140.0,144.0,333.0,54.0,147.0,134.0,162.0,132.0,470.0,693.0,33.0,A,23,8412,0.0
-1.0,189,가동,726.0,115,117,110.0,112.0,333.0,48.0,224.0,161.0,132.0,219.0,185.0,710.0,34.0,A,6,8412,0.0
90.0,31,가동,709.0,115,117,110.0,112.0,329.0,46.0,167.0,172.0,239.0,172.0,425.0,703.0,32.0,A,23,8917,0.0
88.0,201,가동,729.0,116,121,105.0,106.0,325.0,48.0,186.0,148.0,191.0,227.0,309.0,654.0,33.0,A,23,8722,0.0
