id,date,time,molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail
76152,2019-03-14,00:42:49,62,129,가동,729,123,123,110,111,330,46,224,210,279,262,387,698,31,A,23,8917,0
76153,2019-03-14,00:44:19,-1,139,가동,731,118,119,110,112,332,54,215,110,208,172,457,716,33,A,6,8412,0
76154,2019-03-14,00:44:52,61,130,가동,729,123,123,110,112,330,46,214,210,279,262,384,700,31,A,23,8917,0
76155,2019-03-14,00:46:20,-1,140,가동,730,119,120,110,112,332,50,215,110,209,172,450,719,33,A,6,8412,0
76156,2019-03-14,00:46:55,59,131,가동,729,123,123,110,113,330,43,219,210,279,262,384,700,31,A,23,8917,0
76157,2019-03-14,00:48:21,-1,141,가동,730,119,119,110,112,332,52,214,110,210,172,450,713,33,A,6,8412,0
76158,2019-03-14,00:49:05,59,132,가동,729,123,123,110,112,330,42,228,210,280,263,383,699,31,A,23,8917,0
76159,2019-03-14,00:50:19,-1,142,가동,729,119,119,110,112,332,51,215,109,211,172,455,709,33,A,6,8412,0
76160,2019-03-14,00:51:05,58,133,가동,729,123,123,110,112,330,43,223,210,280,263,386,698,31,A,23,8917,0
76161,2019-03-14,00:52:18,-1,143,가동,729,118,119,110,112,332,55,216,109,212,172,451,720,33,A,6,8412,0
76162,2019-03-14,00:53:08,57,134,가동,731,123,124,110,112,330,45,219,211,281,263,388,700,31,A,23,8917,0
76163,2019-03-14,00:54:20,-1,144,가동,730,119,119,110,112,332,54,217,109,209,173,444,709,33,A,6,8412,0
76164,2019-03-14,00:55:18,56,135,가동,731,123,123,110,112,330,44,227,211,281,264,389,698,30,A,23,8917,0
76165,2019-03-14,00:56:18,-1,145,가동,732,118,118,110,112,332,52,216,110,209,173,455,707,33,A,6,8412,0
76166,2019-03-14,00:57:20,56,136,가동,731,123,123,110,112,330,42,224,211,280,264,389,692,31,A,23,8917,0
76167,2019-03-14,00:58:20,-1,146,가동,733,119,120,110,112,332,51,215,110,207,172,450,714,33,A,6,8412,0
76168,2019-03-14,00:59:24,55,137,가동,731,122,123,110,112,330,42,219,211,281,264,392,698,31,A,23,8917,0
76169,2019-03-14,01:00:16,-1,147,가동,733,119,119,110,112,332,51,216,110,206,172,452,721,33,A,6,8412,0
76170,2019-03-14,01:01:27,54,138,가동,730,123,123,110,112,330,42,221,212,280,264,392,700,31,A,23,8917,0
76171,2019-03-14,01:02:19,-1,148,가동,733,119,119,110,112,332,50,215,110,207,172,450,722,33,A,6,8412,0
76172,2019-03-14,01:03:29,53,139,가동,729,123,123,110,112,330,45,228,212,280,264,391,699,31,A,23,8917,0
76173,2019-03-14,01:04:19,-1,149,가동,733,118,120,110,112,332,56,215,110,206,172,457,726,33,A,6,8412,0
76174,2019-03-14,01:05:31,52,140,가동,728,123,123,110,112,330,47,232,211,281,264,391,702,31,A,23,8917,0
76175,2019-03-14,01:06:22,-1,150,가동,731,121,120,110,112,332,51,218,110,210,172,453,729,33,A,6,8412,0
76176,2019-03-14,01:07:36,51,141,가동,728,123,124,110,111,330,43,229,212,280,264,389,701,30,A,23,8917,0
76177,2019-03-14,01:08:23,-1,151,가동,731,119,120,110,111,332,53,217,111,208,172,448,729,33,A,6,8412,0
76178,2019-03-14,01:09:39,50,142,가동,729,123,124,110,111,330,44,226,212,280,264,391,702,31,A,23,8917,0
76179,2019-03-14,01:11:34,50,143,가동,728,123,123,110,112,330,45,229,212,281,264,392,702,31,A,23,8917,0
76180,2019-03-14,01:11:38,-1,152,가동,731,120,202,110,112,332,47,149,111,173,166,412,732,33,A,6,8412,0
76181,2019-03-14,01:13:38,-1,153,가동,731,201,118,110,112,332,50,197,110,193,167,437,720,33,A,6,8412,0
76182,2019-03-14,01:13:40,48,144,가동,729,123,123,110,112,330,44,211,212,281,265,387,702,30,A,23,8917,0
76183,2019-03-14,01:15:44,-1,154,가동,730,118,118,110,112,332,53,209,111,200,168,435,702,33,A,6,8412,0
76184,2019-03-14,01:15:48,48,145,가동,729,123,125,110,111,330,37,229,212,281,265,389,702,30,A,23,8917,0
76185,2019-03-14,01:17:33,-1,155,가동,731,117,118,110,112,332,53,214,111,203,169,442,718,33,A,6,8412,0
76186,2019-03-14,01:17:51,48,146,가동,729,124,124,110,111,330,44,221,212,280,265,392,703,31,A,23,8917,0
76187,2019-03-14,01:19:38,-1,156,가동,731,118,119,110,112,332,51,214,111,205,170,446,724,33,A,6,8412,0
76188,2019-03-14,01:20:03,48,147,가동,729,124,124,110,112,330,41,230,212,280,265,395,702,30,A,23,8917,0
76189,2019-03-14,01:21:30,-1,157,가동,731,118,119,110,112,332,51,214,111,204,170,440,711,33,A,6,8412,0
76190,2019-03-14,01:21:56,46,148,가동,730,124,123,110,111,330,39,224,212,280,265,392,702,31,A,23,8917,0
76191,2019-03-14,01:23:31,-1,158,가동,731,118,119,110,112,332,51,214,112,205,171,442,708,33,A,6,8412,0
76192,2019-03-14,01:25:33,-1,159,가동,730,118,118,110,111,338,51,215,112,205,171,445,690,33,A,6,8412,0
76193,2019-03-14,01:25:44,85,149,가동,728,124,123,110,117,332,1,143,212,259,226,328,703,31,A,23,8917,0
76194,2019-03-14,01:27:33,-1,160,가동,729,118,118,110,112,332,55,215,111,205,171,450,727,33,A,6,8412,0
76195,2019-03-14,01:29:33,-1,161,가동,729,118,119,110,111,332,56,214,111,207,172,435,734,33,A,6,8412,0
76196,2019-03-14,01:29:45,85,150,가동,714,124,123,110,112,330,38,109,208,236,186,291,703,31,A,23,8917,0
76197,2019-03-14,01:31:28,-1,162,가동,728,119,119,110,112,332,51,216,111,207,172,446,717,33,A,6,8412,0
76198,2019-03-14,01:31:46,85,151,가동,711,167,123,110,112,330,39,202,206,252,220,331,702,30,A,23,8917,0
76199,2019-03-14,01:33:22,-1,163,가동,728,117,118,110,112,332,51,216,112,207,172,448,695,33,A,6,8412,0
76200,2019-03-14,01:33:37,85,152,가동,709,123,123,110,112,330,41,221,206,261,236,354,704,30,A,23,8917,0
76201,2019-03-14,01:35:21,-1,164,가동,729,118,119,110,112,332,51,216,111,208,172,436,720,33,A,6,8412,0
76202,2019-03-14,01:35:48,83,153,가동,709,122,123,110,112,330,39,224,206,266,244,368,698,30,A,23,8917,0
76203,2019-03-14,01:37:21,-1,165,가동,729,118,118,110,111,332,51,216,111,207,172,445,725,33,A,6,8412,0
76204,2019-03-14,01:37:52,83,154,가동,709,122,122,110,112,330,41,232,207,268,249,375,700,31,A,23,8917,0
76205,2019-03-14,01:39:19,-1,166,가동,730,119,119,110,112,332,54,216,111,206,172,446,707,33,A,6,8412,0
76206,2019-03-14,01:39:53,82,155,가동,710,122,123,110,112,330,37,231,207,270,251,379,701,30,A,23,8917,0
76207,2019-03-14,01:41:19,-1,167,가동,731,118,119,110,112,332,52,216,111,204,172,451,715,33,A,6,8412,0
76208,2019-03-14,01:41:56,82,156,가동,710,122,123,110,112,331,37,232,208,272,253,379,700,30,A,23,8917,0
76209,2019-03-14,01:43:20,-1,168,가동,731,119,120,110,112,332,50,215,111,202,172,432,705,33,A,6,8412,0
76210,2019-03-14,01:43:58,81,157,가동,711,122,123,110,112,330,40,231,208,272,255,378,702,31,A,23,8917,0
76211,2019-03-14,01:45:20,-1,169,가동,731,117,118,110,112,332,52,216,111,205,173,447,727,33,A,6,8412,0
76212,2019-03-14,01:46:00,80,158,가동,712,122,123,110,112,330,39,227,208,273,256,382,702,30,A,23,8917,0
76213,2019-03-14,01:47:19,-1,170,가동,731,119,119,110,112,332,54,216,111,205,173,440,719,33,A,6,8412,0
76214,2019-03-14,01:48:00,80,159,가동,713,122,123,110,112,330,36,230,209,274,256,385,697,31,A,23,8917,0
76215,2019-03-14,01:49:22,-1,171,가동,731,118,119,110,112,332,52,216,111,208,173,436,714,33,A,6,8412,0
76216,2019-03-14,01:50:08,80,160,가동,714,122,123,110,112,330,37,227,209,275,257,383,702,30,A,23,8917,0
76217,2019-03-14,01:51:16,-1,172,가동,731,120,120,110,112,332,53,215,112,207,173,439,721,33,A,6,8412,0
76218,2019-03-14,01:52:07,78,161,가동,714,123,123,110,111,330,35,226,209,275,258,381,702,30,A,23,8917,0
76219,2019-03-14,01:53:16,-1,173,가동,731,118,119,110,112,332,53,216,110,205,173,444,721,33,A,6,8412,0
76220,2019-03-14,01:54:10,78,162,가동,714,122,123,110,111,330,38,228,209,275,258,383,701,31,A,23,8917,0
76221,2019-03-14,01:55:20,-1,174,가동,729,119,120,110,112,332,51,214,112,210,173,435,720,33,A,6,8412,0
76222,2019-03-14,01:56:16,77,163,가동,716,122,123,110,111,330,40,230,210,276,259,383,703,30,A,23,8917,0
76223,2019-03-14,01:57:11,-1,175,가동,729,118,119,110,112,331,53,216,112,208,173,443,725,33,A,6,8412,0
76224,2019-03-14,01:58:13,75,164,가동,717,122,123,110,112,330,41,226,210,276,259,383,702,30,A,23,8917,0
76225,2019-03-14,01:59:08,-1,176,가동,729,119,119,110,112,332,51,215,111,206,173,433,720,33,A,6,8412,0
76226,2019-03-14,02:00:17,74,165,가동,718,122,123,110,111,330,39,225,210,277,259,383,702,31,A,23,8917,0
76227,2019-03-14,02:01:18,-1,177,가동,729,118,119,110,111,332,51,214,112,206,173,435,711,33,A,6,8412,0
76228,2019-03-14,02:02:25,74,166,가동,719,123,123,110,111,330,40,224,210,277,260,383,697,31,A,23,8917,0
76229,2019-03-14,02:03:12,-1,178,가동,729,119,120,110,112,332,50,214,111,207,173,448,722,33,A,6,8412,0
76230,2019-03-14,02:04:23,73,167,가동,719,122,123,110,111,330,42,229,211,277,261,386,702,30,A,23,8917,0
76231,2019-03-14,02:05:25,-1,179,가동,730,119,120,110,112,332,52,214,112,207,173,441,719,33,A,6,8412,0
76232,2019-03-14,02:06:32,72,168,가동,721,123,123,110,112,330,41,227,211,278,262,388,703,30,A,23,8917,0
76233,2019-03-14,02:07:08,-1,180,가동,731,119,120,110,112,332,50,213,112,207,173,443,713,33,A,6,8412,0
76234,2019-03-14,02:08:39,71,169,가동,723,122,127,110,112,330,36,228,210,277,260,396,698,30,A,23,8917,0
76235,2019-03-14,02:09:11,-1,181,가동,731,120,119,110,112,332,53,214,112,207,173,448,712,33,A,6,8412,0
76236,2019-03-14,02:10:45,71,170,가동,724,127,125,110,112,330,39,210,210,276,259,391,700,30,A,23,8917,0
76237,2019-03-14,02:11:12,-1,182,가동,732,119,120,110,111,332,50,213,112,208,173,446,685,33,A,6,8412,0
76238,2019-03-14,02:12:57,70,171,가동,724,124,123,110,111,330,41,219,210,277,260,392,698,31,A,23,8917,0
76239,2019-03-14,02:13:14,-1,183,가동,732,118,120,110,112,332,56,214,112,206,173,444,711,33,A,6,8412,0
76240,2019-03-14,02:15:04,69,172,가동,726,123,123,110,111,331,39,223,210,278,261,389,700,30,A,23,8917,0
76241,2019-03-14,02:15:21,-1,184,가동,732,121,120,110,112,332,50,213,111,206,173,447,736,33,A,6,8412,0
76242,2019-03-14,02:16:56,69,173,가동,727,123,123,110,112,330,41,212,210,278,261,389,701,30,A,23,8917,0
76243,2019-03-14,02:17:13,-1,185,가동,731,118,120,110,112,332,50,211,111,205,173,433,722,33,A,6,8412,0
76244,2019-03-14,02:18:55,67,174,가동,728,123,123,110,111,330,44,231,210,278,261,389,700,30,A,23,8917,0
76245,2019-03-14,02:20:34,-1,186,가동,730,120,202,110,112,332,49,147,112,170,166,390,722,33,A,6,8412,0
76246,2019-03-14,02:20:52,66,175,가동,728,123,123,110,112,330,41,229,210,279,261,388,700,30,A,23,8917,0
76247,2019-03-14,02:22:28,-1,187,가동,730,201,118,110,112,332,51,194,112,186,167,410,709,33,A,6,8412,0
76248,2019-03-14,02:23:00,65,176,가동,728,123,123,110,112,330,40,232,210,279,263,385,700,30,A,23,8917,0
76249,2019-03-14,02:24:28,-1,188,가동,732,118,119,110,112,332,55,205,111,195,168,432,708,33,A,6,8412,0
76250,2019-03-14,02:24:59,64,177,가동,729,122,123,110,112,330,38,231,210,279,262,387,701,30,A,23,8917,0
76251,2019-03-14,02:26:27,-1,189,가동,733,117,118,110,112,331,50,211,111,198,169,443,725,33,A,6,8412,0
76252,2019-03-14,02:27:05,64,178,가동,729,123,123,110,112,330,40,229,210,280,261,387,699,30,A,23,8917,0
76253,2019-03-14,02:28:26,-1,190,가동,734,119,119,110,112,332,50,212,111,201,170,445,721,33,A,6,8412,0
76254,2019-03-14,02:29:08,63,179,가동,730,122,123,110,112,330,40,226,210,279,261,389,700,30,A,23,8917,0
76255,2019-03-14,02:30:27,-1,191,가동,734,117,118,110,111,332,56,212,110,202,171,436,723,33,A,6,8412,0
76256,2019-03-14,02:31:17,62,180,가동,732,122,123,110,111,330,44,225,211,280,262,390,700,30,A,23,8917,0
76257,2019-03-14,02:32:22,-1,192,가동,734,118,119,110,112,332,54,215,110,204,171,451,724,33,A,6,8412,0
76258,2019-03-14,02:33:20,60,181,가동,732,123,123,110,111,330,39,222,210,280,263,389,700,30,A,23,8917,0
76259,2019-03-14,02:34:25,-1,193,가동,734,118,118,110,111,332,55,215,111,205,172,447,716,33,A,6,8412,0
76260,2019-03-14,02:35:22,60,182,가동,733,122,123,110,111,330,37,229,211,280,262,389,700,30,A,23,8917,0
76261,2019-03-14,02:36:34,-1,194,가동,733,118,118,110,112,332,47,217,111,209,172,445,713,33,A,6,8412,0
76262,2019-03-14,02:37:20,60,183,가동,732,122,123,110,111,330,38,227,211,279,262,389,700,30,A,23,8917,0
76263,2019-03-14,02:38:22,-1,195,가동,734,117,118,110,112,332,55,216,110,207,172,444,725,33,A,6,8412,0
76264,2019-03-14,02:39:26,58,184,가동,732,122,123,110,112,330,44,230,211,280,263,390,702,30,A,23,8917,0
76265,2019-03-14,02:40:27,-1,196,가동,733,118,119,110,112,332,50,218,111,206,173,446,723,33,A,6,8412,0
76266,2019-03-14,02:41:28,57,185,가동,732,122,123,110,112,330,42,230,211,280,263,387,696,30,A,23,8917,0
76267,2019-03-14,02:42:20,-1,197,가동,733,118,118,110,112,332,51,218,110,206,173,445,707,33,A,6,8412,0
76268,2019-03-14,02:43:23,56,186,가동,732,122,123,110,111,330,39,229,211,280,263,387,700,30,A,23,8917,0
76269,2019-03-14,02:44:08,-1,198,가동,733,118,118,110,111,332,54,217,110,209,173,447,707,33,A,6,8412,0
76270,2019-03-14,02:45:27,56,187,가동,731,122,123,110,111,330,40,232,210,280,263,387,699,30,A,23,8917,0
76271,2019-03-14,02:46:07,-1,199,가동,732,117,118,110,112,332,54,219,111,208,173,438,714,33,A,6,8412,0
76272,2019-03-14,02:47:32,55,188,가동,731,123,123,110,112,330,41,225,211,279,263,388,700,30,A,23,8917,0
76273,2019-03-14,02:48:05,-1,200,가동,732,118,118,110,112,332,49,218,111,209,173,450,700,33,A,6,8412,0
76274,2019-03-14,02:49:34,54,189,가동,730,122,123,110,111,330,39,232,211,279,263,389,698,30,A,23,8917,0
76275,2019-03-14,02:50:09,-1,201,가동,731,118,118,110,112,332,55,217,110,208,173,447,726,33,A,6,8412,0
76276,2019-03-14,02:51:36,53,190,가동,729,123,123,110,111,330,40,222,211,279,263,387,701,30,A,23,8917,0
76277,2019-03-14,02:52:11,-1,202,가동,730,118,119,110,112,332,54,217,110,206,174,445,727,33,A,6,8412,0
76278,2019-03-14,02:53:45,52,191,가동,728,122,123,110,112,330,43,225,211,280,264,387,699,30,A,23,8917,0
76279,2019-03-14,02:54:08,-1,203,가동,729,118,119,110,112,332,56,217,111,206,174,432,729,33,A,6,8412,0
76280,2019-03-14,02:55:50,51,192,가동,728,123,123,110,113,330,40,229,211,280,263,387,694,30,A,23,8917,0
76281,2019-03-14,02:56:06,-1,204,가동,729,119,119,110,112,332,54,217,111,207,174,445,720,33,A,6,8412,0
76282,2019-03-14,02:57:46,51,193,가동,728,122,123,110,112,330,43,227,211,280,263,387,701,30,A,23,8917,0
76283,2019-03-14,02:58:07,-1,205,가동,730,118,118,110,112,332,55,217,110,207,174,447,733,33,A,6,8412,0
76284,2019-03-14,02:59:55,49,194,가동,728,122,123,110,112,330,40,220,211,280,262,388,700,30,A,23,8917,0
76285,2019-03-14,03:00:08,-1,206,가동,731,118,119,110,112,332,52,218,112,207,174,449,708,33,A,6,8412,0
76286,2019-03-14,03:02:00,49,195,가동,728,122,123,110,111,330,41,228,211,280,262,389,700,30,A,23,8917,0
76287,2019-03-14,03:02:08,-1,207,가동,732,118,118,110,112,332,56,217,112,208,174,449,725,33,A,6,8412,0
76288,2019-03-14,03:04:05,-1,208,가동,733,118,119,110,111,333,56,218,111,208,174,450,727,33,A,6,8412,0
76289,2019-03-14,03:04:44,48,196,가동,728,123,159,110,112,330,43,186,211,269,245,365,699,30,A,23,8917,0
76290,2019-03-14,03:05:52,-1,209,가동,733,118,118,110,112,332,54,217,111,208,174,454,721,33,A,6,8412,0
76291,2019-03-14,03:06:35,47,197,가동,729,159,123,110,111,330,42,206,211,273,254,379,700,30,A,23,8917,0
76292,2019-03-14,03:07:51,-1,210,가동,733,118,119,110,112,332,55,217,111,207,174,453,717,33,A,6,8412,0
76293,2019-03-14,03:08:38,46,198,가동,729,122,123,110,112,330,44,219,211,276,259,384,700,30,A,23,8917,0
76294,2019-03-14,03:09:54,-1,211,가동,732,120,121,110,112,332,53,216,111,208,174,452,725,33,A,6,8412,0
76295,2019-03-14,03:10:41,45,199,가동,729,122,123,110,112,330,38,235,211,277,260,387,700,30,A,23,8917,0
76296,2019-03-14,03:11:52,-1,212,가동,731,119,119,110,112,332,53,216,111,208,174,451,723,33,A,6,8412,0
76297,2019-03-14,03:12:46,45,200,가동,729,122,123,110,112,330,43,232,211,278,262,390,700,30,A,23,8917,0
76298,2019-03-14,03:13:55,-1,213,가동,731,118,119,110,112,332,54,218,111,209,174,447,702,33,A,6,8412,0
76299,2019-03-14,03:14:53,43,201,가동,729,123,123,110,111,330,41,227,211,278,262,389,687,30,A,23,8917,0
76300,2019-03-14,03:15:59,-1,214,가동,730,119,120,110,112,332,51,216,111,210,174,450,725,33,A,6,8412,0
76301,2019-03-14,03:17:04,43,202,가동,730,122,123,110,112,330,38,230,211,279,263,387,699,30,A,23,8917,0
76302,2019-03-14,03:17:59,-1,215,가동,730,119,120,110,112,332,56,217,111,209,174,448,717,33,A,6,8412,0
76303,2019-03-14,03:19:03,42,203,가동,730,123,123,110,111,330,42,225,211,279,263,389,698,30,A,23,8917,0
76304,2019-03-14,03:20:00,-1,216,가동,729,119,119,110,112,332,51,218,111,210,174,450,726,33,A,6,8412,0
76305,2019-03-14,03:21:08,41,204,가동,731,122,123,110,112,330,45,234,211,279,264,387,699,30,A,23,8917,0
76306,2019-03-14,03:22:04,-1,217,가동,729,119,119,110,112,334,56,217,111,211,174,436,723,33,A,6,8412,0
76307,2019-03-14,03:23:12,40,205,가동,731,123,123,110,112,330,42,236,211,280,264,391,696,30,A,23,8917,0
76308,2019-03-14,03:24:06,-1,218,가동,731,119,118,110,111,332,50,218,112,210,174,451,703,33,A,6,8412,0
76309,2019-03-14,03:25:09,40,206,가동,730,122,123,110,111,329,40,231,211,279,260,391,700,30,A,23,8917,0
76310,2019-03-14,03:25:59,-1,219,가동,733,118,119,110,111,332,53,217,112,213,174,442,715,33,A,6,8412,0
76311,2019-03-14,03:27:15,39,207,가동,730,122,123,110,112,330,44,230,211,279,263,386,700,30,A,23,8917,0
76312,2019-03-14,03:27:59,-1,220,가동,733,118,119,110,112,332,51,219,112,214,174,441,729,33,A,6,8412,0
76313,2019-03-14,03:29:11,38,208,가동,731,122,123,110,112,330,46,236,211,280,264,386,698,30,A,23,8917,0
76314,2019-03-14,03:29:50,-1,221,가동,733,118,120,110,111,332,55,217,112,212,174,444,725,33,A,6,8412,0
76315,2019-03-14,03:31:13,37,209,가동,730,123,123,110,112,330,48,236,211,280,264,388,694,30,A,23,8917,0
76316,2019-03-14,03:31:49,-1,222,가동,733,120,119,110,111,332,52,218,112,212,174,427,724,33,A,6,8412,0
76317,2019-03-14,03:33:53,-1,223,가동,732,119,120,110,111,332,56,217,112,208,174,449,729,33,A,6,8412,0
76318,2019-03-14,03:34:55,35,210,가동,729,123,123,110,112,330,44,148,212,257,224,335,699,30,A,23,8917,0
76319,2019-03-14,03:35:57,-1,224,가동,732,120,120,110,111,332,54,217,113,211,174,430,731,33,A,6,8412,0
76320,2019-03-14,03:36:59,35,211,가동,730,185,123,110,112,330,42,193,210,267,243,354,700,30,A,23,8917,0
76321,2019-03-14,03:38:58,34,212,가동,731,122,123,110,112,330,41,210,210,272,253,371,699,30,A,23,8917,0
76322,2019-03-14,03:39:17,-1,225,가동,727,120,201,110,112,332,52,151,112,172,167,397,727,33,A,6,8412,0
76323,2019-03-14,03:41:05,33,213,가동,731,122,123,110,112,330,45,213,210,275,258,378,697,30,A,23,8917,0
76324,2019-03-14,03:41:24,-1,226,가동,727,200,118,110,111,332,51,197,112,190,168,425,724,33,A,6,8412,0
76325,2019-03-14,03:43:10,32,214,가동,731,122,123,110,112,330,46,222,210,277,260,382,694,30,A,23,8917,0
76326,2019-03-14,03:43:14,-1,227,가동,727,118,118,110,111,332,52,208,112,199,170,430,723,33,A,6,8412,0
76327,2019-03-14,03:45:20,-1,228,가동,728,118,118,110,111,332,51,212,113,201,171,431,736,33,A,6,8412,0
76328,2019-03-14,03:45:21,31,215,가동,731,123,123,110,112,329,45,230,210,278,261,384,700,30,A,23,8917,0
76329,2019-03-14,03:47:12,30,216,가동,731,123,123,110,112,330,45,221,210,278,262,376,700,30,A,23,8917,0
76330,2019-03-14,03:47:13,-1,229,가동,729,118,118,110,111,332,53,214,112,204,172,441,722,33,A,6,8412,0
76331,2019-03-14,03:49:03,-1,230,가동,729,118,119,110,112,332,51,216,112,205,172,429,705,33,A,6,8412,0
76332,2019-03-14,03:49:07,29,217,가동,730,123,123,110,112,330,47,224,210,279,263,382,698,30,A,23,8917,0
76333,2019-03-14,03:51:05,-1,231,가동,730,117,118,110,111,332,52,217,112,206,173,439,729,33,A,6,8412,0
76334,2019-03-14,03:51:09,28,218,가동,729,123,123,110,112,330,44,225,210,279,263,386,698,30,A,23,8917,0
76335,2019-03-14,03:52:59,-1,232,가동,730,118,118,110,111,332,51,216,113,210,173,440,713,33,A,6,8412,0
76336,2019-03-14,03:53:14,27,219,가동,728,123,123,110,112,330,43,224,211,280,263,382,697,30,A,23,8917,0
76337,2019-03-14,03:54:56,-1,233,가동,731,118,118,110,111,332,50,217,112,208,173,443,724,33,A,6,8412,0
76338,2019-03-14,03:55:15,27,220,가동,728,122,123,110,112,330,42,202,211,280,264,381,700,30,A,23,8917,0
76339,2019-03-14,03:56:58,-1,234,가동,731,118,119,110,112,333,54,216,113,207,174,430,726,33,A,6,8412,0
76340,2019-03-14,03:57:18,26,221,가동,728,123,123,110,111,330,40,227,211,279,263,379,699,30,A,23,8917,0
76341,2019-03-14,03:58:56,-1,235,가동,731,118,119,110,112,332,50,217,113,210,174,442,732,33,A,6,8412,0
76342,2019-03-14,04:00:54,-1,236,가동,732,118,119,110,111,332,54,217,113,201,174,446,707,33,A,6,8412,0
76343,2019-03-14,04:02:56,-1,237,가동,732,118,119,110,111,332,51,217,112,205,174,444,720,33,A,6,8412,0
76344,2019-03-14,04:03:45,92,222,가동,713,122,123,110,111,330,32,80,208,243,180,307,698,30,D,23,8917,1
76345,2019-03-14,04:04:57,-1,238,가동,732,118,118,110,111,332,55,218,112,208,174,432,722,33,A,6,8412,0
76346,2019-03-14,04:05:41,94,223,가동,708,202,121,110,112,330,35,188,206,258,220,331,696,30,A,23,8917,0
76347,2019-03-14,04:06:55,-1,239,가동,731,118,119,110,111,332,51,217,113,209,174,431,715,33,A,6,8412,0
76348,2019-03-14,04:07:40,93,224,가동,704,122,122,110,112,330,38,210,205,265,238,352,700,30,A,23,8917,0
76349,2019-03-14,04:08:54,-1,240,가동,731,118,118,110,111,332,53,218,112,210,174,445,711,33,A,6,8412,0
76350,2019-03-14,04:09:51,92,225,가동,704,122,123,110,112,330,36,205,206,269,245,363,699,30,A,23,8917,0
76351,2019-03-14,04:10:48,-1,241,가동,730,118,119,110,111,332,53,218,113,209,174,437,734,33,A,6,8412,0
76352,2019-03-14,04:11:50,92,226,가동,704,122,122,110,112,330,37,196,206,271,249,369,698,30,A,23,8917,0
